работа,0.001006576954274043,0.0017220348712061418
быть,0.008463064489333216,0.007933660656628297
полный,3.224955290392565E-4,3.8950788753472256E-4
пидесятина,9.77259178906838E-6,2.050041513340645E-5
каждый,8.208977102817438E-4,9.532693037034E-4
закрытие,9.77259178906838E-6,3.075062270010968E-5
месяц,3.713584879845984E-4,5.227605859018645E-4
колега,8.795332610161541E-5,8.20016605336258E-5
сидеть,0.0010652125050084533,0.0017220348712061418
рубиться,9.77259178906838E-6,2.050041513340645E-5
urban,9.77259178906838E-6,2.050041513340645E-5
terror,9.77259178906838E-6,2.050041513340645E-5
долбаный,1.954518357813676E-5,9.225186810032903E-5
винда,1.954518357813676E-5,1.0250207566703225E-4
как,0.00958691254507608,0.0117569880790086
говорить,0.0017102035630869664,0.0016707838333726258
обещаный,9.77259178906838E-6,4.10008302668129E-5
три,4.202214469299403E-4,3.690074724013161E-4
год,0.002091334642860633,0.001681034040939329
ждать,0.0012215739736335474,0.001045521171803729
желать,4.690844058752822E-4,1.5375311350054839E-4
хороший,0.0024822383144233683,0.001086522002070542
полет,3.909036715627352E-5,4.10008302668129E-5
удачный,1.1727110146882055E-4,8.20016605336258E-5
посадка,1.954518357813676E-5,2.050041513340645E-5
очень_сильно,8.795332610161541E-5,1.4350290593384516E-4
скучать,2.443147947267095E-4,0.0010250207566703225
обнавливать,5.8635550734410276E-5,1.1275228323373548E-4
какой,0.002628827191259394,0.0028393074959767936
леший,9.77259178906838E-6,6.150124540021936E-5
surf,1.954518357813676E-5,5.1251037833516127E-5
теперь,0.0022476961114857273,0.0031263133078444838
работать,5.961280991331711E-4,0.0011582734550374646
простоплер,9.77259178906838E-6,5.1251037833516127E-5
котёнок,3.909036715627352E-5,2.050041513340645E-5
вчера,6.645362416566497E-4,7.892659826361484E-4
подносик,9.77259178906838E-6,3.075062270010968E-5
разбивать,7.818073431254703E-5,1.8450373620065806E-4
плакать,1.2704369325788892E-4,6.457630767023032E-4
растраиваться,1.1727110146882055E-4,2.2550456646747095E-4
заходить,4.593118140862138E-4,4.10008302668129E-4
опять,4.984021812424873E-4,0.0019372892301069097
затихаряться,9.77259178906838E-6,2.050041513340645E-5
прямо,1.7590665220323083E-4,1.9475394376736128E-4
физически,2.9317775367205138E-5,2.050041513340645E-5
страдай,9.77259178906838E-6,3.075062270010968E-5
долго,4.690844058752822E-4,4.715095480683484E-4
молчать,8.795332610161541E-5,1.2300249080043871E-4
вобще,0.0018177020727667185,0.0025728020992425095
болеть,2.443147947267095E-4,0.001732285078772845
выздоравливать,1.1727110146882055E-4,9.225186810032903E-5
микрофраз,9.77259178906838E-6,2.050041513340645E-5
bbadsmilee,9.77259178906838E-6,0.0308223741530766
учиться,2.1499701935950434E-4,4.407589253682387E-4
срать,4.8862958945341896E-5,4.10008302668129E-5
кирпич,1.954518357813676E-5,2.050041513340645E-5
режиме,2.9317775367205138E-5,3.075062270010968E-5
нон,9.77259178906838E-6,2.050041513340645E-5
хотеть,0.0029513227202986503,0.0064576307670230326
помириться,1.954518357813676E-5,4.10008302668129E-5
сука,1.4658887683602568E-4,5.94512038868787E-4
гордый,3.909036715627352E-5,3.075062270010968E-5
никогда,6.840814252347865E-4,8.917680583031807E-4
делать,0.002345422029376411,0.0037925767996801934
ебть,9.77259178906838E-6,2.050041513340645E-5
фотка,5.374925483987608E-4,4.407589253682387E-4
про,0.00144634358478212,0.0013427771912381226
твой,0.0012411191572116842,8.097663977695549E-4
молча,1.954518357813676E-5,3.075062270010968E-5
хоть,0.0010261221378521797,8.20016605336258E-4
знать,0.0022086057443294537,0.0022037946268411933
блин,7.036266088129233E-4,0.0032595660062116256
начинать,9.479414035396327E-4,0.001086522002070542
сниться,1.4658887683602568E-4,2.870058118676903E-4
сон,0.0010652125050084533,5.740116237353806E-4
почти,4.7885699766435054E-4,5.842618313020839E-4
можно,0.001759066522032308,0.0010250207566703225
сказать,0.0018274746645557869,0.0017425352863395483
день,0.004710389242330959,0.0041308336493814
нравиться,8.50215485648949E-4,4.6125934050164516E-4
место,5.765829155550343E-4,5.330107934685678E-4
сначала,2.0522442757043595E-4,3.0750622700109677E-4
телек,4.8862958945341896E-5,5.1251037833516127E-5
покупать,0.001006576954274043,9.122684734365871E-4
плохой,2.1499701935950434E-4,7.790157750694451E-4
бояться,3.1272293725018814E-4,6.252626615688968E-4
значит,5.081747730315557E-4,3.997580951014258E-4
где,0.0010749850967975217,0.0011582734550374646
мск,6.840814252347865E-5,6.150124540021936E-5
электромобиль,9.77259178906838E-6,2.050041513340645E-5
скоро,6.938540170238549E-4,0.0010250207566703225
видеть,0.0015049791355165303,0.001363277606371529
зеленый,9.772591789068379E-5,5.1251037833516127E-5
глаз,4.495392222971454E-4,3.690074724013161E-4
последний,8.404428938598806E-4,0.0010660215869371355
раз,0.0017981568891885817,0.001732285078772845
вот,0.0011238480557428637,0.0014247788517717484
докатываться,9.77259178906838E-6,2.050041513340645E-5
оранжевелый,9.77259178906838E-6,2.050041513340645E-5
патриот,9.77259178906838E-6,2.050041513340645E-5
деться,1.954518357813676E-5,2.050041513340645E-5
бабки,3.909036715627352E-5,4.10008302668129E-5
объединимать,9.77259178906838E-6,3.075062270010968E-5
кпрф,9.77259178906838E-6,3.075062270010968E-5
ночи,2.9317775367205138E-5,2.050041513340645E-5
ничто,0.0010652125050084533,0.0017527854939062516
очень,1.7590665220323083E-4,1.1275228323373548E-4
рад,5.66810323765966E-4,9.225186810032903E-5
разобить,9.77259178906838E-6,2.050041513340645E-5
сердце,2.0522442757043595E-4,3.0750622700109677E-4
жалко,7.818073431254703E-5,7.27764737235929E-4
епт,9.77259178906838E-6,3.075062270010968E-5
влад,7.818073431254703E-5,4.10008302668129E-5
сегодня,0.003762447838791326,0.003915579290480632
нехороший,9.77259178906838E-6,4.10008302668129E-5
телефон,4.984021812424873E-4,0.0010250207566703225
наушник,6.840814252347865E-5,2.870058118676903E-4
опознавать,9.77259178906838E-6,2.050041513340645E-5
блог,8.795332610161541E-5,1.1275228323373548E-4
умудряться,2.9317775367205138E-5,9.225186810032903E-5
шаблон,9.77259178906838E-6,4.10008302668129E-5
ломать,5.8635550734410276E-5,1.8450373620065806E-4
думать,0.0013583902586805047,0.0013325269836714194
век,4.8862958945341896E-5,8.20016605336258E-5
почта,1.1727110146882055E-4,1.4350290593384516E-4
росия,4.593118140862138E-4,3.690074724013161E-4
подниматься,7.818073431254703E-5,1.3325269836714194E-4
дно,2.9317775367205138E-5,8.20016605336258E-5
один,0.0025115560897905733,0.0031980647608114065
напоминать,2.0522442757043595E-4,1.5375311350054839E-4
дом,0.0010163495460631113,0.0010660215869371355
путин,9.772591789068379E-5,1.0250207566703225E-4
реалити,9.77259178906838E-6,4.10008302668129E-5
еба,9.77259178906838E-6,2.050041513340645E-5
сейчас,0.0017199761548760348,0.0021217929663075678
модуль,2.9317775367205138E-5,1.0250207566703225E-4
региональный,9.77259178906838E-6,2.050041513340645E-5
экономика,1.954518357813676E-5,6.150124540021936E-5
оуать,2.9317775367205138E-5,2.050041513340645E-5
анфолавливать,9.77259178906838E-6,4.10008302668129E-5
чувак,3.0295034546111974E-4,1.7425352863395483E-4
встречать,2.638599783048462E-4,1.7425352863395483E-4
зима,6.547636498675813E-4,4.6125934050164516E-4
туда,2.0522442757043595E-4,4.10008302668129E-4
медведь,4.8862958945341896E-5,8.20016605336258E-5
чорт,1.954518357813676E-5,6.150124540021936E-5
сходить,4.104488551408719E-4,4.3050871780153546E-4
кино,2.247696111485727E-4,1.8450373620065806E-4
приходиться,2.247696111485727E-4,8.097663977695549E-4
любоваться,4.8862958945341896E-5,2.050041513340645E-5
фильм,9.381688117505644E-4,4.715095480683484E-4
качестве,4.8862958945341896E-5,4.10008302668129E-5
компе,1.954518357813676E-5,1.0250207566703225E-4
так,7.818073431254703E-4,9.225186810032903E-4
плохо,3.1272293725018814E-4,0.0010762717945038388
себя,0.001934973174235539,0.0022037946268411933
чувствовать,3.6158589619553E-4,7.790157750694451E-4
давно,6.059006909222395E-4,3.8950788753472256E-4
понижать,9.77259178906838E-6,5.1251037833516127E-5
температура,3.909036715627352E-5,3.0750622700109677E-4
ноут,7.818073431254703E-5,2.870058118676903E-4
снаружи,9.77259178906838E-6,4.10008302668129E-5
постояно,2.443147947267095E-4,2.767556043009871E-4
раскалёный,9.77259178906838E-6,4.10008302668129E-5
упаду,9.77259178906838E-6,3.075062270010968E-5
стул,5.8635550734410276E-5,4.10008302668129E-5
условие,1.954518357813676E-5,3.075062270010968E-5
боле,3.1272293725018814E-4,2.2550456646747095E-4
спартанский,9.77259178906838E-6,2.050041513340645E-5
мама,0.0010749850967975217,0.001230024908004387
сюрприз,5.8635550734410276E-5,3.075062270010968E-5
всегда,0.0013486176668914363,0.0011172726247706515
все,0.007710574921574951,0.0077799075431277485
навернуться,1.954518357813676E-5,4.10008302668129E-5
сутками,1.954518357813676E-5,3.075062270010968E-5
друг,0.0018665650317120604,0.001045521171803729
общаться,2.1499701935950434E-4,2.972560194343935E-4
ежедневно,2.9317775367205138E-5,3.075062270010968E-5
видеться,7.818073431254703E-5,1.3325269836714194E-4
судьба,1.0749850967975217E-4,1.4350290593384516E-4
поход,2.247696111485727E-4,3.7925767996801937E-4
попадать,1.9545183578136759E-4,3.997580951014258E-4
берег,4.8862958945341896E-5,3.075062270010968E-5
коста,1.954518357813676E-5,2.050041513340645E-5
рики,9.77259178906838E-6,2.050041513340645E-5
водить,1.2704369325788892E-4,1.0250207566703225E-4
вид,1.1727110146882055E-4,1.2300249080043871E-4
рыба,2.9317775367205138E-5,8.20016605336258E-5
выходить,6.938540170238549E-4,9.532693037034E-4
черепаха,9.77259178906838E-6,2.050041513340645E-5
вес,2.9317775367205138E-5,6.150124540021936E-5
самый,0.00211087982643877,0.0015682817577055935
